time,34420a_volt
1731312336.3051102,6.8e-09
1731312336.4205782,1.588e-08
1731312336.5361571,1.588e-08
1731312336.6516442,7.36e-09
1731312336.7671542,-1.135e-08
1731312336.8827095,5.1e-09
1731312336.9980726,0.0
1731312337.1136453,-7.37e-09
1731312337.229298,1.304e-08
1731312337.344872,8.49e-09
1731312337.4603817,-1.305e-08
1731312337.5759292,7.36e-09
1731312337.6916234,1.815e-08
1731312337.8071702,-3.4e-09
1731312337.922697,1.361e-08
1731312338.0382414,-1.71e-09
1731312338.153729,-5.6e-10
1731312338.2693043,-1.078e-08
1731312338.3849216,-5.68e-09
1731312338.5004811,7.93e-09
1731312338.6159432,-1.702e-08
1731312338.7314825,1.304e-08
1731312338.8469045,-9.07e-09
1731312338.9624152,-6.81e-09
1731312339.0779762,-7.37e-09
1731312339.1935556,1.644e-08
1731312339.3090718,-4.53e-09
1731312339.4247124,-3.4e-09
1731312339.5403569,9.64e-09
1731312339.6558702,-1.71e-09
1731312339.7713072,-1.871e-08
1731312339.886831,2.82e-09
1731312340.0023685,2.82e-09
1731312340.117985,-9.07e-09
1731312340.2335675,1.134e-08
1731312340.3488867,0.0
1731312340.4644685,1.531e-08
1731312340.5800107,-2.44e-08
1731312340.6955664,5.67e-09
1731312340.8111472,9.07e-09
1731312340.9267094,-1.135e-08
1731312341.0423489,2.26e-09
1731312341.1579323,-1.532e-08
1731312341.2733934,2.82e-09
1731312341.3889854,1.758e-08
1731312341.5045407,1.531e-08
1731312341.6200564,-1.532e-08
1731312341.7357037,1.7e-09
1731312341.8513782,1.19e-08
1731312341.9668915,1.7e-09
1731312342.0824337,-9.64e-09
1731312342.197917,-1.418e-08
1731312342.3133626,-1.022e-08
1731312342.4289417,2.26e-09
1731312342.5445654,-1.418e-08
1731312342.660068,1.361e-08
1731312342.7756128,8.49e-09
1731312342.8911362,-7.95e-09
1731312343.0066857,-3.4e-09
1731312343.1222062,2.82e-09
1731312343.2377086,-7.95e-09
1731312343.3531573,2.82e-09
1731312343.4688084,2.82e-09
1731312343.584393,5.1e-09
1731312343.6999073,-1.247e-08
1731312343.8154254,-6.24e-09
1731312343.9309518,2.26e-09
1731312344.0464146,5.5e-10
1731312344.1619315,1.077e-08
1731312344.277482,1.361e-08
1731312344.3930445,9.64e-09
1731312344.5085762,-4.53e-09
1731312344.6241534,7.93e-09
