time,34420a_volt
1731185281.8943648,-9e-10
1731185282.4312289,-1.01e-09
1731185282.967989,-6.58e-09
1731185283.5047936,1e-10
1731185284.0414393,-5.79e-09
1731185284.57825,9.29e-09
1731185285.1150005,4.3e-09
1731185285.651776,8.06e-09
1731185286.188599,2.37e-09
1731185286.725555,-2.16e-09
1731185287.2624948,-1.93e-09
1731185287.7992542,-5.67e-09
1731185288.3360977,8.17e-09
1731185288.8729186,6.13e-09
1731185289.409819,6.81e-09
1731185289.9465408,-4.31e-09
1731185290.483344,-9.98e-09
1731185291.0201266,3.52e-09
1731185291.5568693,1.135e-08
1731185292.0935295,6.46e-09
1731185292.6302094,2.2e-10
1731185293.1670666,-4.42e-09
1731185293.7037938,5.1e-09
1731185294.2406263,6.24e-09
1731185294.7774327,-6.24e-09
1731185295.314367,-2.5e-09
1731185295.851073,4.88e-09
1731185296.3877356,1.36e-09
1731185296.9244092,1.92e-09
1731185297.4611597,-6.8e-10
1731185297.9979208,-1.46e-09
1731185298.5346375,1.36e-09
1731185299.0713165,-2.37e-09
1731185299.6081748,5.33e-09
1731185300.1449125,-2.3e-10
1731185300.6817398,-2.26e-09
1731185301.2184942,9e-10
1731185301.75525,1.92e-09
1731185302.2920063,-1.36e-09
1731185302.8288178,3.52e-09
1731185303.365603,2.2e-10
1731185303.9023335,7.15e-09
1731185304.439131,-4.99e-09
1731185304.9758148,-3.4e-09
1731185305.5126998,9.97e-09
1731185306.0494626,1.7e-09
1731185306.5862553,7.8e-10
1731185307.1230187,4.43e-09
1731185307.6597745,7.15e-09
1731185308.196433,9.63e-09
1731185308.733263,2.83e-09
1731185309.2700477,1.01e-09
1731185309.8067987,1.25e-09
1731185310.343471,3.85e-09
1731185310.8802364,2.26e-09
1731185311.416955,-7.9e-10
1731185311.9541078,4.43e-09
1731185312.4911244,-5.11e-09
1731185313.0282624,5.21e-09
1731185313.5653214,1.12e-09
1731185314.102381,1.418e-08
1731185314.6388397,0.0
1731185315.1754935,5.66e-09
1731185315.712298,-3.86e-09
1731185316.2490802,1.078e-08
1731185316.7859046,-4.64e-09
1731185317.3226771,-3.97e-09
1731185317.8592975,9e-10
1731185318.3961174,6.57e-09
1731185318.9328604,2.2e-10
1731185319.4696913,1.225e-08
1731185320.0064166,1e-10
1731185320.5430307,4.64e-09
1731185321.079884,9.97e-09
1731185321.6165679,5.79e-09
1731185322.1533701,4.99e-09
1731185322.6901262,3.4e-10
1731185323.2268658,3.73e-09
1731185323.7636757,6.69e-09
1731185324.30039,5.44e-09
1731185324.8372457,3.4e-10
1731185325.3740478,-1.81e-09
1731185325.9108324,-5.56e-09
1731185326.4474716,-1.021e-08
1731185326.9842873,2.61e-09
1731185327.520955,-7.9e-10
1731185328.0577805,3.52e-09
1731185328.5945134,-9e-10
1731185329.1313324,6.24e-09
1731185329.6681387,4.08e-09
1731185330.2049367,-1.36e-09
1731185330.7417374,1.01e-09
1731185331.278389,3.17e-09
1731185331.8151252,2.37e-09
1731185332.3517804,-6.92e-09
1731185332.888353,-9e-10
1731185333.4251032,7.48e-09
1731185333.9618754,4.5e-10
1731185334.4986,-9.07e-09
1731185335.035308,1.58e-09
1731185335.5719512,1.021e-08
1731185336.1086314,7.26e-09
1731185336.64538,-7.9e-10
1731185337.1821804,4.53e-09
1731185337.718928,1.372e-08
1731185338.2555504,4.19e-09
1731185338.7922726,-3.52e-09
1731185339.328972,-2.61e-09
1731185339.8658266,9e-10
1731185340.4024866,4.43e-09
1731185340.939283,3.97e-09
1731185341.4760387,-1.81e-09
1731185342.0127642,8.51e-09
1731185342.5496132,1.066e-08
1731185343.0864294,8.17e-09
1731185343.6232045,2.61e-09
1731185344.159895,3.17e-09
1731185344.69665,-5.22e-09
1731185345.2334492,-3.4e-09
1731185345.770231,-6.58e-09
1731185346.306873,-3.52e-09
1731185346.8436859,-3.4e-09
1731185347.380446,-3.4e-09
1731185347.9171474,-1.7e-09
1731185348.4539082,2.49e-09
1731185348.9906864,4.64e-09
1731185349.5274117,3.85e-09
1731185350.064088,-2.3e-10
1731185350.6006737,-1.93e-09
1731185351.1373055,-3.06e-09
1731185351.6740298,3.28e-09
1731185352.2106833,-2.16e-09
1731185352.747472,4.43e-09
1731185353.2840881,7.48e-09
1731185353.820713,6.91e-09
1731185354.3575466,6.69e-09
1731185354.8942811,-4.64e-09
1731185355.4310377,-2.26e-09
1731185355.9677312,1.304e-08
1731185356.5044808,-6.58e-09
1731185357.041242,-5.7e-10
1731185357.577925,3.17e-09
1731185358.1146216,-2.16e-09
1731185358.6512454,1.12e-09
1731185359.1882849,9.29e-09
1731185359.7249446,-3.97e-09
1731185360.2616162,3.4e-10
1731185360.7983353,-7.9e-10
